Employee_ID,Department,Performance_Score,Salary,Years_of_Service,Attrition_Risk
521854,Clinical Ops,5,92467,7,True
421541,Finance,4,70750,1,False
578976,Cloud Engineering,4,72788,6,True
528520,Clinical Ops,2,115438,11,True
834857,IT,2,118427,10,True
869632,Cloud Engineering,1,124384,9,True
690558,Clinical Ops,1,62721,15,True
151395,HR,2,106246,11,False
970898,HR,4,139275,5,True
651606,Cloud Engineering,5,114959,10,False
127981,IT,1,124241,9,False
350334,IT,2,90338,10,False
794112,HR,1,71980,6,False
958626,IT,4,72577,1,True
979363,Finance,1,78197,12,True
401638,IT,3,78361,8,False
539081,Clinical Ops,3,113126,5,True
486299,Finance,3,87837,5,False
888525,Finance,1,109593,13,True
249310,Cloud Engineering,2,140286,15,False
344742,Cloud Engineering,1,75087,5,False
999066,Cloud Engineering,3,116488,13,False
186002,Clinical Ops,1,67047,14,True
722316,IT,5,122968,7,False
128402,IT,5,127076,14,False
297627,HR,2,123794,2,False
140079,Finance,5,95142,3,True
883598,HR,2,104947,11,True
574447,IT,4,131497,6,True
964723,Finance,5,87480,7,True
933596,Finance,4,112301,1,True
67838,HR,5,138486,4,False
832894,Clinical Ops,1,120059,13,True
128650,Clinical Ops,3,74213,10,False
260142,Clinical Ops,3,129099,4,True
154491,IT,3,132011,12,False
35109,HR,1,87906,4,False
953987,Cloud Engineering,4,122313,15,False
337228,IT,2,75920,9,False
54019,Cloud Engineering,4,94073,11,True
587726,IT,3,89620,4,True
534066,Clinical Ops,4,80582,7,False
47122,HR,5,149632,4,True
764298,Clinical Ops,5,102254,6,True
684984,Clinical Ops,5,138900,14,True
465482,HR,2,91335,1,False
892922,HR,2,84609,11,True
575531,Clinical Ops,5,60851,12,True
496800,HR,2,63969,14,False
146611,Clinical Ops,3,128407,13,False
663257,Clinical Ops,4,109352,13,True
574615,IT,1,79465,5,False
569055,IT,2,123210,7,True
273269,Cloud Engineering,5,132974,15,False
231347,Clinical Ops,5,132184,12,False
919745,Clinical Ops,5,135366,7,True
733592,Cloud Engineering,4,80844,12,True
986591,IT,3,63801,7,False
654590,Finance,5,120433,6,False
693691,Finance,3,109829,5,False
515162,HR,3,71584,2,False
302467,HR,1,66817,10,False
944085,IT,5,105431,8,False
219232,HR,4,104944,8,False
948382,IT,4,143730,8,False
638890,Cloud Engineering,3,77959,6,False
178976,Clinical Ops,4,124383,4,False
937486,Cloud Engineering,4,130072,14,True
331918,Cloud Engineering,5,126640,2,False
87491,IT,4,104705,5,True
988003,Cloud Engineering,5,137508,15,False
873142,IT,3,146368,13,False
303077,Cloud Engineering,4,142320,8,False
829293,Clinical Ops,1,126352,5,True
801990,IT,2,75122,1,True
271375,Cloud Engineering,3,139584,2,True
69514,Cloud Engineering,5,83365,9,True
660361,Finance,1,88052,11,False
334351,Clinical Ops,2,80948,8,False
673237,IT,5,125819,3,True
136553,IT,5,114079,2,True
232430,HR,2,143352,15,True
835589,Clinical Ops,3,66480,4,True
929198,Cloud Engineering,3,61116,12,True
751813,Finance,3,106694,2,True
234162,Finance,2,79740,5,True
135178,IT,4,112410,15,True
986983,Cloud Engineering,4,131940,13,True
564123,HR,5,72963,14,False
494501,HR,3,141910,11,True
787983,Cloud Engineering,5,82972,15,False
150169,Clinical Ops,3,110338,12,True
241560,IT,1,149073,14,True
772330,Clinical Ops,5,132284,11,False
690367,IT,3,60020,3,False
259209,Finance,3,79549,14,True
379577,HR,4,138792,10,False
936057,Finance,4,108077,2,False
987238,Finance,4,117425,3,False
79053,Cloud Engineering,2,79988,5,False
752725,Finance,5,84051,12,True
56016,Clinical Ops,3,143122,3,False
550758,Finance,4,110299,6,False
956525,IT,1,78583,15,False
884033,Clinical Ops,5,84185,1,False
533979,IT,1,91770,1,False
998584,Cloud Engineering,3,127216,12,True
456663,Clinical Ops,4,146464,5,True
838661,Clinical Ops,1,81524,14,False
381996,Clinical Ops,3,79416,1,False
255968,Cloud Engineering,1,127090,9,True
790788,Finance,2,137738,10,False
965186,Clinical Ops,5,71480,15,True
262460,HR,5,124182,15,False
326231,Finance,5,113095,11,False
772434,Finance,3,127818,10,False
998024,Finance,2,71347,1,False
765388,IT,1,111337,6,True
624460,HR,4,105729,11,False
393074,HR,5,113540,9,True
851126,Finance,2,88642,5,False
892386,Cloud Engineering,3,140392,11,True
49729,Clinical Ops,4,114867,1,True
659317,IT,2,106209,5,False
892656,HR,5,114172,13,True
341131,Cloud Engineering,5,70633,6,True
471925,Cloud Engineering,4,145791,2,True
17244,Cloud Engineering,2,136218,10,True
727808,IT,2,106458,13,True
423740,Cloud Engineering,5,73467,10,False
782062,Clinical Ops,4,127234,12,False
106460,HR,1,137720,11,False
969676,HR,4,131248,7,False
393968,IT,3,125796,9,True
608494,Finance,2,73573,2,True
774544,Clinical Ops,2,144063,9,True
74234,IT,4,77697,12,False
401205,HR,4,67465,8,True
438668,Finance,1,103465,9,True
965105,Clinical Ops,2,63541,8,True
884923,Clinical Ops,4,138758,2,True
419732,Cloud Engineering,1,106164,14,False
861245,Finance,3,128194,10,False
204038,Cloud Engineering,5,131218,2,True
854794,Clinical Ops,4,84177,5,True
460291,IT,3,93322,10,True
36370,Cloud Engineering,2,149025,5,False
342741,Cloud Engineering,3,70768,1,True
254245,IT,2,69337,4,True
301600,Clinical Ops,4,71636,10,False
30379,Finance,3,98253,13,True
384038,Cloud Engineering,2,112497,10,False
453160,Finance,1,113747,10,True
847024,Finance,5,148480,11,False
423076,Clinical Ops,1,85182,4,True
247601,Cloud Engineering,1,146154,1,True
351142,Finance,5,87860,2,False
18271,Cloud Engineering,1,110644,13,True
220791,Clinical Ops,5,79618,5,True
496400,HR,2,78191,14,True
941930,Clinical Ops,5,116444,11,False
673390,IT,4,81936,15,False
344856,Clinical Ops,1,135698,5,False
520233,HR,1,83238,1,False
1893,Finance,3,97889,4,False
352427,HR,2,116092,7,False
798977,HR,3,68989,15,False
108734,Finance,1,126057,10,False
174800,IT,2,95560,13,False
386394,HR,4,144998,3,True
513846,Finance,1,103287,14,True
340285,HR,1,142591,1,False
341881,IT,1,84437,10,True
531458,IT,2,79938,15,True
8929,Clinical Ops,2,107695,8,False
